cycle,inc_str_info,info_inc_str,str_info_inc
1378,41.20696806,42.65864786,42.47200332
1379,41.33139776,42.78307756,42.59643302
1380,40.95810867,42.55495645,42.3683119
1381,41.41435089,43.05267524,42.38905019
1382,41.39361261,42.59643302,41.84985483
1383,40.81294069,42.28535877,41.68394857
1384,41.91206968,42.67938615,42.05723766
1385,41.39361261,42.03649938,41.87059311
1386,40.4396516,42.28535877,42.43052675
1387,41.33139776,41.95354625,42.24388221
1388,40.85441725,42.70012443,41.95354625
1389,41.12401493,42.38905019,42.24388221
1390,41.18622978,42.3683119,42.05723766
1391,41.39361261,42.34757362,42.20240564
1392,40.60555786,42.47200332,42.20240564
1393,40.75072584,42.63790958,41.91206968
1394,41.49730402,42.4927416,42.01576109
1395,41.45582746,41.93280796,42.16092908
1396,41.12401493,42.20240564,42.43052675
1397,41.14475321,42.24388221,41.70468685
1398,41.02032352,41.99502281,42.01576109
1399,41.18622978,41.97428453,41.99502281
1400,40.87515554,41.7669017,42.09871423
1401,41.20696806,42.30609706,41.51804231
1402,40.95810867,42.63790958,42.24388221
1403,41.0410618,42.26462049,42.11945251
1404,40.93737039,41.78763998,42.43052675
1405,40.39817503,41.84985483,41.7669017
1406,41.02032352,42.28535877,41.97428453
1407,41.06180008,42.59643302,41.60099544
1408,41.20696806,42.01576109,41.37287433
1409,40.41891331,41.93280796,41.49730402
1410,40.99958523,42.45126504,42.01576109
1411,40.58481958,42.55495645,41.62173372
1412,40.56408129,42.14019079,41.66321029
1413,41.1654915,42.24388221,41.51804231
1414,40.85441725,41.8913314,41.74616342
1415,40.70924927,42.01576109,41.642472
1416,41.14475321,41.72542513,42.26462049
1417,41.22770635,41.95354625,41.58025715
1418,40.27374533,41.74616342,42.80381584
1419,40.95810867,42.07797594,42.05723766
1420,40.99958523,41.99502281,41.8913314
1421,41.20696806,41.97428453,41.37287433
1422,40.87515554,41.84985483,41.91206968
1423,40.93737039,41.91206968,42.03649938
1424,40.77146412,41.99502281,42.11945251
1425,40.52260473,42.34757362,41.99502281
1426,40.56408129,42.05723766,42.07797594
1427,40.93737039,42.14019079,42.14019079
1428,40.83367897,41.55951887,41.7669017
1429,40.39817503,41.93280796,42.01576109
1430,40.46038988,42.03649938,41.55951887
1431,40.70924927,41.62173372,41.80837827
1432,40.62629614,41.78763998,41.55951887
1433,40.85441725,41.60099544,41.49730402
1434,41.02032352,41.60099544,41.45582746
1435,41.18622978,41.58025715,41.66321029
1436,41.08253837,41.84985483,41.24844463
1437,40.58481958,41.66321029,41.26918291
1438,40.9166321,41.43508917,41.12401493
1439,40.83367897,41.642472,41.7669017
1440,41.10327665,41.08253837,42.09871423
1441,40.99958523,41.33139776,41.26918291
1442,40.35669847,41.08253837,41.58025715
1443,40.68851099,41.43508917,41.84985483
1444,40.48112816,41.99502281,41.41435089
1445,40.81294069,41.60099544,41.24844463
1446,40.25300705,41.87059311,41.53878059
1447,40.4396516,41.31065948,41.45582746
1448,40.56408129,41.41435089,41.60099544
1449,40.3152219,41.78763998,41.24844463
1450,40.56408129,41.84985483,41.68394857
1451,40.46038988,41.91206968,41.84985483
1452,40.4396516,41.58025715,42.05723766
1453,40.58481958,41.66321029,41.26918291
1454,40.93737039,41.78763998,41.49730402
1455,40.75072584,41.60099544,41.24844463
1456,40.39817503,41.18622978,41.68394857
1457,40.10783907,41.22770635,41.39361261
1458,40.33596018,41.26918291,41.99502281
1459,40.77146412,40.99958523,41.68394857
1460,40.50186645,40.97884695,41.47656574
1461,40.54334301,41.66321029,41.8913314
1462,40.75072584,41.62173372,41.53878059
1463,40.64703443,40.87515554,41.58025715
1464,40.54334301,41.18622978,41.68394857
1465,40.87515554,41.18622978,41.12401493
1466,40.25300705,40.9166321,40.93737039
1467,40.64703443,40.83367897,40.9166321
1468,40.10783907,41.33139776,41.55951887
1469,40.50186645,40.72998756,41.35213604
1470,40.46038988,41.08253837,41.47656574
1471,40.17005392,40.66777271,41.87059311
1472,40.52260473,40.95810867,41.10327665
1473,40.56408129,40.64703443,41.12401493
1474,40.04562422,41.26918291,41.72542513
1475,40.33596018,41.02032352,41.60099544
1476,40.54334301,41.14475321,41.1654915
1477,40.39817503,41.02032352,41.24844463
1478,39.90045624,40.72998756,40.95810867
1479,40.04562422,40.72998756,40.93737039
1480,40.02488594,41.28992119,41.06180008
1481,40.1907922,40.87515554,41.14475321
1482,40.21153049,41.14475321,41.31065948
1483,40.23226877,41.33139776,40.89589382
1484,40.46038988,41.02032352,40.93737039
1485,40.17005392,41.06180008,41.0410618
1486,39.90045624,40.75072584,41.14475321
1487,40.08710079,41.14475321,41.45582746
1488,40.52260473,41.06180008,41.02032352
1489,40.17005392,40.75072584,41.642472
1490,39.94193281,41.1654915,41.58025715
1491,40.60555786,40.62629614,41.49730402
1492,40.00414766,41.0410618,41.18622978
1493,40.62629614,40.62629614,41.08253837
1494,40.52260473,40.33596018,41.58025715
1495,40.06636251,40.4396516,41.47656574
1496,39.50642887,40.81294069,41.39361261
1497,39.79676483,40.93737039,41.22770635
1498,40.81294069,40.54334301,41.12401493
1499,40.04562422,40.39817503,41.45582746
1500,40.23226877,40.58481958,41.28992119
1501,40.25300705,40.50186645,41.22770635
1502,40.08710079,40.99958523,41.47656574
1503,40.04562422,40.56408129,41.24844463
1504,40.54334301,40.99958523,41.33139776
1505,40.29448362,40.37743675,41.24844463
1506,39.92119453,40.66777271,40.81294069
1507,40.33596018,40.41891331,41.39361261
1508,39.7138117,40.54334301,41.35213604
1509,40.10783907,40.39817503,41.10327665
1510,39.77602655,40.3152219,41.39361261
1511,39.56864372,40.66777271,40.89589382
1512,40.25300705,40.72998756,40.72998756
1513,39.56864372,40.62629614,40.87515554
1514,39.44421402,40.64703443,41.08253837
1515,40.1907922,41.0410618,41.14475321
1516,39.77602655,40.77146412,41.12401493
1517,39.40273745,41.0410618,41.12401493
1518,39.4649523,40.52260473,41.10327665
1519,39.36126089,40.58481958,40.81294069
1520,39.77602655,40.29448362,40.75072584
1521,40.04562422,40.60555786,40.99958523
1522,39.90045624,40.66777271,40.87515554
1523,39.69307341,41.20696806,40.97884695
1524,39.56864372,40.33596018,41.1654915
1525,39.38199917,40.72998756,41.02032352
1526,39.77602655,40.85441725,41.49730402
1527,40.00414766,40.85441725,40.87515554
1528,39.83824139,40.08710079,41.37287433
1529,39.65159685,40.64703443,40.72998756
1530,40.10783907,40.70924927,41.02032352
1531,39.87971796,40.52260473,40.50186645
1532,39.52716715,40.25300705,40.29448362
1533,39.87971796,40.9166321,40.83367897
1534,40.12857735,40.3152219,40.72998756
1535,40.17005392,40.85441725,40.77146412
1536,39.90045624,40.50186645,40.9166321
1537,39.54790543,40.97884695,41.08253837
1538,39.44421402,40.3152219,40.60555786
1539,39.25756947,40.37743675,40.89589382
1540,39.83824139,40.3152219,40.4396516
1541,39.589382,40.4396516,40.48112816
1542,39.3405226,40.72998756,40.75072584
1543,39.42347574,40.41891331,40.46038988
1544,39.69307341,40.35669847,41.02032352
1545,39.85897968,40.60555786,40.87515554
1546,39.31978432,40.08710079,40.64703443
1547,39.92119453,40.56408129,41.08253837
1548,39.40273745,40.46038988,40.95810867
1549,39.31978432,40.72998756,40.99958523
1550,39.589382,40.14931564,40.89589382
1551,38.94649523,40.4396516,40.46038988
1552,39.42347574,40.79220241,40.9166321
1553,39.83824139,40.79220241,41.35213604
1554,39.27830776,40.46038988,40.97884695
1555,39.90045624,40.54334301,40.87515554
1556,39.38199917,40.06636251,40.87515554
1557,39.48569058,40.39817503,40.97884695
1558,39.90045624,40.50186645,40.58481958
1559,39.50642887,40.37743675,40.75072584
1560,39.73454998,40.3152219,40.72998756
1561,39.61012028,40.33596018,40.64703443
1562,39.09166321,40.27374533,40.64703443
1563,39.56864372,40.48112816,40.79220241
1564,39.73454998,40.21153049,41.06180008
1565,38.84280382,40.21153049,40.60555786
1566,39.19535462,40.54334301,40.87515554
1567,39.38199917,40.48112816,40.56408129
1568,39.63085856,40.27374533,40.62629614
1569,39.4649523,40.46038988,41.0410618
1570,39.50642887,40.29448362,40.60555786
1571,38.65615927,40.35669847,40.29448362
1572,39.3405226,39.98340937,40.87515554
1573,39.13313978,40.14931564,40.75072584
1574,39.67233513,40.08710079,40.48112816
1575,39.50642887,40.3152219,40.83367897
1576,39.67233513,40.10783907,40.62629614
1577,39.73454998,39.77602655,40.4396516
1578,39.7138117,39.73454998,40.77146412
1579,39.3405226,40.68851099,41.33139776
1580,39.589382,40.48112816,41.02032352
1581,39.00871008,40.50186645,41.02032352
1582,38.94649523,40.02488594,40.77146412
1583,39.48569058,40.23226877,40.68851099
1584,39.65159685,39.87971796,40.72998756
1585,39.17461634,39.98340937,40.56408129
1586,38.78058897,40.02488594,39.87971796
1587,38.49025301,39.96267109,40.64703443
1588,38.90501866,39.90045624,40.66777271
1589,38.9879718,40.02488594,40.33596018
1590,39.31978432,40.35669847,40.87515554
1591,39.52716715,40.3152219,40.27374533
1592,38.96723351,39.52716715,40.64703443
1593,38.84280382,40.37743675,40.14931564
1594,38.75985068,40.25300705,40.50186645
1595,38.78058897,39.7138117,40.39817503
1596,38.9879718,39.81750311,40.23226877
1597,39.17461634,39.81750311,40.33596018
1598,38.90501866,39.90045624,40.70924927
1599,39.589382,40.23226877,40.56408129
1600,38.94649523,39.92119453,40.39817503
1601,39.15387806,40.14931564,40.29448362
1602,38.88428038,39.83824139,40.75072584
1603,39.02944836,39.81750311,40.77146412
1604,39.00871008,39.7138117,40.87515554
1605,38.71837412,39.36126089,40.50186645
1606,38.6146827,39.44421402,40.23226877
1607,38.94649523,39.589382,40.93737039
1608,39.19535462,40.17005392,40.72998756
1609,39.17461634,39.87971796,40.72998756
1610,38.44877644,40.21153049,40.9166321
1611,38.96723351,39.79676483,40.08710079
1612,39.29904604,39.63085856,40.3152219
1613,39.00871008,39.15387806,40.66777271
1614,39.15387806,39.83824139,40.54334301
1615,39.02944836,40.00414766,40.48112816
1616,38.38656159,39.27830776,40.56408129
1617,38.67689755,40.1907922,40.77146412
1618,38.59394442,40.17005392,40.54334301
1619,39.31978432,40.46038988,40.25300705
1620,39.13313978,40.25300705,40.68851099
1621,38.71837412,39.7138117,40.81294069
1622,39.07092493,39.73454998,40.39817503
1623,38.8635421,39.77602655,40.29448362
1624,38.80132725,40.00414766,40.48112816
1625,38.63542099,39.75528826,40.25300705
1626,38.71837412,40.12857735,40.17005392
1627,38.63542099,39.36126089,40.56408129
1628,38.67689755,39.77602655,40.50186645
1629,38.6146827,39.79676483,40.70924927
1630,38.53172957,39.56864372,40.58481958
1631,38.63542099,39.85897968,40.85441725
1632,39.17461634,39.96267109,40.17005392
1633,38.8635421,39.77602655,40.77146412
1634,38.59394442,39.96267109,40.3152219
1635,38.92575695,40.00414766,40.14931564
1636,38.80132725,40.14931564,40.06636251
1637,38.67689755,39.69307341,40.60555786
1638,38.38656159,39.589382,40.54334301
1639,38.8635421,39.73454998,40.23226877
1640,39.11240149,39.05018664,40.17005392
1641,38.92575695,39.75528826,40.1907922
1642,38.65615927,39.73454998,39.81750311
1643,39.38199917,39.7138117,40.12857735
1644,38.63542099,39.81750311,40.25300705
1645,38.59394442,40.21153049,40.12857735
1646,38.69763584,39.7138117,40.33596018
1647,38.53172957,39.85897968,39.85897968
1648,38.84280382,40.00414766,39.83824139
1649,38.8635421,39.589382,40.10783907
1650,38.7391124,39.40273745,40.79220241
1651,38.65615927,39.61012028,39.98340937
1652,38.88428038,39.52716715,40.39817503
1653,38.75985068,39.48569058,40.14931564
1654,38.09622563,39.44421402,40.27374533
1655,38.84280382,39.73454998,40.4396516
1656,38.46951472,39.69307341,40.27374533
1657,38.28287018,39.77602655,40.1907922
1658,38.22065533,39.81750311,39.90045624
1659,38.40729988,39.83824139,39.52716715
1660,38.65615927,39.19535462,39.96267109
1661,38.1377022,39.77602655,40.25300705
1662,38.03401078,39.90045624,40.10783907
1663,38.19991705,39.589382,40.27374533
1664,38.32434674,39.50642887,40.70924927
1665,38.28287018,39.589382,40.75072584
1666,38.80132725,39.83824139,40.17005392
1667,38.2621319,39.50642887,40.58481958
1668,38.75985068,39.44421402,40.08710079
1669,38.67689755,39.56864372,40.21153049
1670,38.59394442,39.42347574,40.35669847
1671,38.51099129,39.3405226,40.12857735
1672,38.84280382,39.36126089,40.14931564
1673,38.88428038,39.589382,39.90045624
1674,38.1377022,39.13313978,39.85897968
1675,38.42803816,39.00871008,40.17005392
1676,38.57320614,39.56864372,39.96267109
1677,38.51099129,39.52716715,40.04562422
1678,38.30360846,39.4649523,39.75528826
1679,37.72293654,39.17461634,40.25300705
1680,38.46951472,39.29904604,40.23226877
1681,38.55246786,39.44421402,40.02488594
1682,38.32434674,39.83824139,39.75528826
1683,38.49025301,39.29904604,40.02488594
1684,37.93031937,39.29904604,40.04562422
1685,37.95105765,39.79676483,39.96267109
1686,38.2621319,39.44421402,39.96267109
1687,38.51099129,39.25756947,39.75528826
1688,38.42803816,39.31978432,39.52716715
1689,38.59394442,39.42347574,39.81750311
1690,38.51099129,39.589382,39.29904604
1691,38.53172957,39.23683119,40.04562422
1692,38.44877644,39.02944836,39.81750311
1693,38.07548735,39.56864372,39.75528826
1694,38.28287018,39.3405226,40.04562422
1695,38.57320614,39.589382,39.63085856
1696,38.07548735,39.31978432,39.7138117
1697,38.38656159,39.11240149,39.67233513
1698,38.17917876,38.92575695,40.06636251
1699,38.53172957,39.27830776,39.42347574
1700,37.8888428,39.44421402,39.81750311
1701,38.28287018,39.17461634,39.79676483
1702,38.42803816,39.21609291,39.75528826
1703,38.05474907,39.21609291,39.81750311
1704,38.44877644,39.07092493,39.44421402
1705,38.11696392,39.31978432,39.94193281
1706,38.30360846,39.73454998,39.61012028
1707,38.24139361,38.90501866,39.56864372
1708,38.19991705,39.19535462,39.81750311
1709,38.6146827,38.65615927,40.04562422
1710,38.24139361,38.8635421,39.63085856
1711,38.17917876,39.54790543,40.00414766
1712,38.24139361,39.52716715,39.73454998
1713,37.97179594,39.61012028,39.61012028
1714,38.34508503,39.81750311,39.96267109
1715,38.46951472,39.09166321,40.25300705
1716,38.03401078,38.90501866,39.90045624
1717,38.03401078,39.15387806,39.96267109
1718,38.2621319,39.19535462,39.50642887
1719,38.49025301,39.73454998,39.73454998
1720,38.15844048,39.38199917,39.98340937
1721,38.09622563,39.31978432,39.38199917
1722,37.99253422,39.23683119,39.79676483
1723,38.30360846,39.36126089,39.27830776
1724,38.6146827,39.38199917,39.7138117
1725,38.30360846,39.09166321,39.54790543
1726,38.15844048,39.27830776,40.00414766
1727,37.97179594,38.8635421,39.589382
1728,38.17917876,39.21609291,39.54790543
1729,38.17917876,38.88428038,40.10783907
1730,37.78515139,39.50642887,39.96267109
1731,37.47407715,39.44421402,39.77602655
1732,37.8888428,39.09166321,39.92119453
1733,38.11696392,39.13313978,40.02488594
1734,37.78515139,38.92575695,39.87971796
1735,38.07548735,39.44421402,40.02488594
1736,38.2621319,39.25756947,40.14931564
1737,37.86810452,39.05018664,39.29904604
1738,37.82662796,38.90501866,39.83824139
1739,38.07548735,39.36126089,40.00414766
1740,37.95105765,39.13313978,39.75528826
1741,38.09622563,38.94649523,39.69307341
1742,38.24139361,39.4649523,39.77602655
1743,37.82662796,38.65615927,39.79676483
1744,37.90958109,38.94649523,39.83824139
1745,37.59850684,38.6146827,39.3405226
1746,38.67689755,38.51099129,39.31978432
1747,38.11696392,39.48569058,39.75528826
1748,37.78515139,38.40729988,39.67233513
1749,37.45333886,38.84280382,39.4649523
1750,37.95105765,38.51099129,39.77602655
1751,38.2621319,38.71837412,39.52716715
1752,37.82662796,38.69763584,39.75528826
1753,38.30360846,39.00871008,39.73454998
1754,37.45333886,38.69763584,39.40273745
1755,37.90958109,38.78058897,39.79676483
1756,37.86810452,39.05018664,39.90045624
1757,37.51555371,38.75985068,39.63085856
1758,38.0132725,39.21609291,39.69307341
1759,37.70219826,39.15387806,39.77602655
1760,37.99253422,39.25756947,39.87971796
1761,37.57776856,39.56864372,39.94193281
1762,37.68145998,39.15387806,39.94193281
1763,37.32890917,39.21609291,39.13313978
1764,37.536292,39.3405226,39.31978432
1765,38.05474907,39.02944836,40.04562422
1766,37.82662796,38.9879718,40.12857735
1767,37.76441311,38.78058897,39.61012028
1768,38.07548735,39.00871008,39.50642887
1769,37.59850684,38.8635421,39.81750311
1770,37.99253422,38.49025301,39.42347574
1771,37.51555371,39.05018664,39.31978432
1772,37.76441311,39.02944836,39.65159685
1773,38.0132725,38.78058897,39.54790543
1774,37.90958109,38.88428038,39.52716715
1775,37.63998341,38.80132725,39.36126089
1776,37.90958109,39.05018664,39.98340937
1777,37.78515139,38.88428038,39.29904604
1778,37.59850684,38.75985068,39.38199917
1779,37.95105765,39.25756947,39.19535462
1780,37.43260058,38.9879718,39.3405226
1781,37.99253422,38.88428038,39.92119453
1782,37.49481543,39.23683119,39.31978432
1783,37.51555371,38.57320614,39.4649523
1784,37.55703028,39.21609291,39.44421402
1785,37.90958109,38.92575695,39.98340937
1786,37.76441311,39.23683119,39.52716715
1787,38.0132725,38.7391124,40.14931564
1788,37.57776856,38.82206553,39.40273745
1789,37.76441311,39.17461634,39.09166321
1790,37.66072169,39.19535462,38.90501866
1791,37.70219826,38.94649523,38.84280382
1792,37.72293654,38.94649523,39.67233513
1793,37.72293654,39.07092493,39.67233513
1794,37.49481543,38.8635421,39.17461634
1795,37.90958109,39.15387806,39.07092493
1796,37.45333886,38.65615927,39.42347574
1797,37.8888428,38.57320614,39.25756947
1798,37.63998341,38.40729988,39.40273745
1799,37.84736624,38.38656159,39.38199917
1800,37.63998341,38.51099129,39.56864372
