sort_frequency_habit,sort_frequency_nohabit
0.010050251,0.346733668
0.964824121,0.311557789
0.874371859,0.849246231
0.095477387,0.140703518
0,0.24120603
0.72361809,0.366834171
0.768844221,0.296482412
1,0.613065327
0.748743719,0.773869347
0.256281407,0.140703518
0.864321608,0.673366834
0.020100503,0.16080402
0.010050251,0.296482412
0.005025126,0.728643216
0,0.51758794
0.005025126,0.27638191
0.819095477,0.648241206
0.010050251,0.728643216
0,0.497487437
1,0.427135678
0.974874372,0.391959799
0.974874372,0.432160804
1,0.291457286
1,0.216080402
1,0.075376884
0.994974874,0.869346734
0.005025126,0.668341709
0.834170854,0.442211055
0.065326633,0.844221106
0.045226131,0.743718593
0.040201005,0.346733668
0,0.819095477
0.020100503,0.653266332
0.914572864,0.56281407
0.045226131,0.537688442
0.979899497,0.477386935
0,0.221105528
0.979899497,0.763819095
0.030150754,0.432160804
0.994974874,0.271356784
0.83919598,0.412060302
0.91959799,0.442211055
0.989949749,0.417085427
0.010050251,0.291457286
0.070351759,0.341708543
0.934673367,0.391959799
0.005025126,0.572864322
0,0.417085427
1,0.567839196
0,0.567839196
0.658291457,0.457286432
0.010050251,0.67839196
0.979899497,0.572864322
0.879396985,0.271356784
0.708542714,0.005025126
0.994974874,0.743718593
0.010050251,0.206030151
0,0.572864322
0.683417085,0.145728643
1,0.412060302
0.336683417,0.91959799
0.949748744,0.708542714
0.889447236,0.331658291
0.020100503,0.56281407
0.005025126,0.422110553
0.904522613,0.311557789
0.989949749,0.618090452
0.040201005,0.256281407
0.010050251,0.412060302
0.979899497,0.35678392
0.979899497,0.427135678
0.929648241,0.32160804
0.020100503,0.67839196
0.939698492,0.341708543
0.929648241,0.336683417
0.005025126,0.286432161
0.939698492,0.462311558
0.030150754,0.361809045
0.959798995,0.125628141
0.005025126,0.472361809
0,0.361809045
0,0.532663317
0.824120603,0.462311558
0.924623116,0.442211055
0.015075377,0.427135678
0.040201005,0.477386935
1,0.572864322
0.64321608,0.296482412
1,0.64321608
0.020100503,0.361809045
0.005025126,0.412060302
0.989949749,0.16080402
0.924623116,0.542713568
0.894472362,0.256281407
0.040201005,0.582914573
0.030150754,0.51758794
1,0.552763819
0.964824121,0.477386935
0.994974874,0.457286432
0.422110553,0.648241206
0.135678392,0.502512563
0.025125628,0.175879397
0.035175879,0.452261307
1,0.231155779
0.904522613,0.462311558
0.994974874,0.673366834
1,0.462311558
0,0.582914573
0.994974874,0.64321608
1,0.527638191
0.030150754,0.698492462
0.91959799,0.663316583
0.849246231,0.35678392
0,0.40201005
0.969849246,0.427135678
0.010050251,0.366834171
0.864321608,0.547738693
1,0.75879397
0.924623116,0.577889447
1,0.577889447
0,0.67839196
0.015075377,0.557788945
0.035175879,0.532663317
1,0.427135678
0.994974874,0.457286432
0.035175879,0.221105528
0.010050251,0.221105528
0.005025126,0.72361809
0.010050251,0.075376884
0.020100503,0.246231156
1,0.266331658
0.005025126,0.417085427
0.005025126,0.286432161
0.959798995,0.56281407
0.969849246,0.40201005
0.959798995,0.422110553
0.979899497,0.085427136
0.954773869,0
0.010050251,0.221105528
0.773869347,0.59798995
0.040201005,0.537688442
0.974874372,0.115577889
0.050251256,0.190954774
0.979899497,0.32160804
1,0.67839196
0,0.638190955
1,0.492462312
0.984924623,0.75879397
0.005025126,0.306532663
0.005025126,0.72361809
0.673366834,0.467336683
0,0
0.859296482,0.301507538
0.994974874,0.668341709
0.979899497,0.361809045
0.060301508,0.256281407
0.025125628,0.633165829
0.005025126,0.361809045
0.859296482,0.281407035
0.989949749,0.72361809
0.005025126,0.753768844
0.72361809,0.904522613
0.984924623,0.236180905
0.005025126,0.502512563
0.025125628,0.763819095
0.914572864,0.175879397
0.015075377,0.396984925
0.984924623,0.768844221
1,0.557788945
0.030150754,0.427135678
0.060301508,0.904522613
0,0.366834171
0,0.763819095
0.793969849,0.341708543
0.040201005,0.417085427
1,0.266331658
0.844221106,0.934673367
1,0.608040201
0,0.316582915
0.055276382,0.788944724
0.979899497,0.407035176
0.005025126,0.291457286
0.984924623,0.221105528
0.824120603,0.417085427
0,0.447236181
0.743718593,0.326633166
0.959798995,0.271356784
0.010050251,0.814070352
0.778894472,0.512562814
0.005025126,0.542713568
0,0.572864322
0.040201005,0.844221106
0,0.432160804
0.015075377,0.753768844
0.040201005,0.592964824
0.336683417,0.51758794
0.969849246,0.527638191
0.060301508,0.507537688
0.507537688,0.452261307
1,0.27638191
0.005025126,0.246231156
0.025125628,0.417085427
0.939698492,0.341708543
0.864321608,0.336683417
0.914572864,0.442211055
0.904522613,0.341708543
0,0.256281407
0.934673367,0.824120603
1,0.281407035
1,0.72361809
1,0.492462312
0.050251256,0.673366834
0.929648241,0.231155779
1,0.231155779
1,0.005025126
0.115577889,0.221105528
0.804020101,0.346733668
0.005025126,0
0,0.336683417
1,0.180904523
0,0.251256281
1,0.407035176
0.824120603,0.733668342
0.994974874,0.286432161
0.844221106,0.522613065
0,0.608040201
0.045226131,0.361809045
0.894472362,0.371859296
0.653266332,0.708542714
0.015075377,0.311557789
0.055276382,0.658291457
0.020100503,0.708542714
0.030150754,0.728643216
0.944723618,0.708542714
0.020100503,0.190954774
0.020100503,0.24120603
0.924623116,0.32160804
0.015075377,0.542713568
0,0.371859296
0.020100503,0.201005025
1,0.407035176
0.989949749,0.452261307
0.025125628,0.557788945
0.929648241,0.83919598
0.844221106,0.713567839
0.979899497,0.75879397
1,0.698492462
0.924623116,0.587939698
0.889447236,0.613065327
0,0.477386935
0.819095477,0.653266332
0.984924623,0.286432161
0.030150754,0.341708543
0.969849246,0.67839196
0.994974874,0.633165829
0.010050251,0.547738693
0.015075377,0.246231156
1,0.427135678
0.974874372,0.708542714
0.899497487,0.532663317
1,0.603015075
0.994974874,0.43718593
0.010050251,0.341708543
0,0.48241206
0.899497487,0.738693467
0.949748744,0.32160804
1,0.567839196
0.994974874,0.753768844
0.969849246,0.698492462
0,0.608040201
0.954773869,0.527638191
0,0.432160804
0.964824121,0.582914573
0.884422111,0.341708543
0.025125628,0.48241206
0.984924623,0.246231156
0.974874372,0.613065327
0.989949749,0.492462312
0.989949749,0.211055276
0.025125628,0.492462312
0.020100503,0.361809045
0.005025126,0.67839196
0.015075377,0.487437186
0,0.296482412
1,0.613065327
0,0.381909548
0.015075377,0.361809045
0.618090452,0.673366834
0,0.331658291
0.788944724,0.447236181
0,0.226130653
1,0.35678392
0.055276382,0.35678392
0.964824121,0.587939698
0.015075377,0.613065327
0.83919598,0.51758794
0.391959799,0.547738693
0.010050251,0.502512563
0.030150754,0.532663317
0.025125628,0.341708543
0.969849246,0.648241206
0.010050251,0.40201005
0.83919598,0.366834171
0.783919598,0.542713568
0,0.43718593
1,0.105527638
0.959798995,0.331658291
0.994974874,0.256281407
0.83919598,0.658291457
0.010050251,0.783919598
0.964824121,0.366834171
1,0.442211055
0.989949749,0.633165829
0.005025126,0.447236181
0.91959799,0.316582915
0.904522613,0.381909548
0,0.336683417
0.055276382,0.336683417
0,0.391959799
0.030150754,0.231155779
0.075376884,0.452261307
0.924623116,0.190954774
0.030150754,0.487437186
0.005025126,0.613065327
0,0.778894472
0.934673367,0.773869347
1,0.351758794
0.949748744,0.783919598
0.994974874,0.703517588
0.005025126,0.75879397
0.989949749,0.296482412
0.015075377,0.778894472
0.030150754,0.467336683
0,0.065326633
0,0.316582915
0.015075377,0.75879397
0.904522613,0.492462312
0.035175879,0.512562814
0.984924623,0.175879397
0.035175879,0.296482412
0.994974874,0.587939698
0.944723618,0.728643216
0.005025126,0.633165829
0.050251256,0.346733668
0.010050251,0.673366834
0.874371859,0.331658291
0,0.512562814
0.010050251,0.608040201
0.005025126,0.658291457
1,0.055276382
0,0.618090452
0.060301508,0.829145729
0.065326633,0.462311558
0.045226131,0.663316583
0.040201005,0.633165829
0.010050251,0.381909548
0.899497487,0.296482412
1,0.341708543
0,0.376884422
0.030150754,0.24120603
0.944723618,0.552763819
0.015075377,0.447236181
0.854271357,0.27638191
0.904522613,0.502512563
1,0.713567839
0.135678392,0.376884422
0.824120603,0.256281407
0,0.32160804
0.005025126,0.120603015
0.010050251,0.64321608
0.045226131,0.497487437
0.030150754,0.64321608
0.020100503,0.75879397
0.929648241,0.185929648
0.628140704,0.346733668
0.924623116,0.391959799
0.035175879,0.864321608
0,0.336683417
0.914572864,0.266331658
0.040201005,0.587939698
0.371859296,0.40201005
0.015075377,0.412060302
0.010050251,0.447236181
0.015075377,0.417085427
0.005025126,0.59798995
0.030150754,0.170854271
0.879396985,0.075376884
0.055276382,0.376884422
0.989949749,0.653266332
0.045226131,0.16080402
0,0.221105528
0,0.316582915
0.894472362,0.522613065
0.698492462,0.371859296
0.085427136,0.738693467
0.015075377,0.577889447
0,0.130653266
0.035175879,0.567839196
0.020100503,0.633165829
0.025125628,0.613065327
0.045226131,0.708542714
0.025125628,0.346733668
0.954773869,0.266331658
0.010050251,0.497487437
0,0.185929648
0.005025126,0.120603015
0.015075377,0.582914573
0,0.467336683
0.894472362,0.472361809
0.165829146,0.522613065
0,0.547738693
0.979899497,0.341708543
0,0.577889447
0.060301508,0.859296482
0.944723618,0.386934673
0.989949749,0.201005025
0.939698492,0.874371859
0.994974874,0.72361809
0.939698492,0.768844221
0,0.51758794
0.020100503,0.613065327
0.959798995,0.472361809
0.989949749,0.487437186
1,0.59798995
0.010050251,0.020100503
0.989949749,0.427135678
0.929648241,0.386934673
0.035175879,0.753768844
0,0.582914573
1,0.793969849
0.020100503,0.175879397
0.015075377,0.623115578
0.994974874,0.497487437
1,0.296482412
0.989949749,0.301507538
0.015075377,0.477386935
0.929648241,0.291457286
1,0.542713568
0.864321608,0.48241206
0.884422111,0.56281407
0.954773869,0.376884422
0,0.271356784
0.929648241,0.527638191
1,0.211055276
0.005025126,0.507537688
0.954773869,0.703517588
0.015075377,0.32160804
0.020100503,0.51758794
0,0.326633166
0.030150754,0.201005025
0.005025126,0.371859296
0.010050251,0.623115578
0.819095477,0.391959799
0.964824121,0.472361809
0.040201005,0.567839196
1,0.603015075
0.954773869,0.060301508
0.020100503,0.366834171
0.025125628,0.537688442
1,0.331658291
0.994974874,0.32160804
0,0.150753769
1,0.256281407
0.005025126,0.603015075
0.869346734,0.030150754
0.814070352,0.67839196
0.949748744,0.507537688
0.984924623,0.613065327
0.005025126,0.487437186
0,0.452261307
0,0.316582915
0.015075377,0.346733668
1,0.577889447
0.060301508,0.64321608
0.984924623,0.221105528
0.065326633,0.502512563
0,0.206030151
0.824120603,0.271356784
0.969849246,0.683417085
0,0.467336683
0,0.532663317
0.773869347,0.296482412
0.929648241,0.497487437
0.944723618,0.281407035
0.030150754,0.296482412
0.969849246,0.663316583
1,0.346733668
0.010050251,0.407035176
0.989949749,0.27638191
0.949748744,0.663316583
1,0.341708543
0.010050251,0.788944724
0.095477387,0.577889447
0.030150754,0.251256281
0,0.447236181
0,0.442211055
0.91959799,0.48241206
0.035175879,0.35678392
0.924623116,0.773869347
0.005025126,0.311557789
0.165829146,0.693467337
0,0.180904523
0.020100503,0.16080402
0.869346734,0.608040201
0.949748744,0.623115578
1,0.467336683
0.994974874,0.412060302
0.035175879,0.663316583
0.929648241,0.422110553
0.974874372,0.286432161
0.798994975,0.371859296
0.869346734,0.804020101
0,0.381909548
0.005025126,0.592964824
0.763819095,0.407035176
0.005025126,0.391959799
0.904522613,0.331658291
0.869346734,0.462311558
1,0.311557789
1,0.798994975
0.944723618,0.547738693
0.984924623,0.396984925
0.994974874,0.422110553
0.989949749,0.120603015
1,0.527638191
0.030150754,0.537688442
0.989949749,0.834170854
0.075376884,0.623115578
0.085427136,0.733668342
0,0.206030151
0,0.819095477
0.030150754,0.819095477
1,0.753768844
0.879396985,0.35678392
1,0.618090452
1,0.613065327
0.718592965,0.266331658
0.010050251,0.703517588
0.83919598,0.396984925
0.979899497,0.075376884
0.91959799,1
1,0.090452261
0.050251256,0.296482412
0.020100503,0.577889447
0.015075377,0.386934673
0.010050251,0.251256281
0.035175879,0.748743719
0.025125628,0.648241206
0,0.51758794
0.155778894,0.532663317
0,0.492462312
0.934673367,0.27638191
0.994974874,0.522613065
0.914572864,0.457286432
1,0.512562814
0.889447236,0.301507538
0.924623116,0.447236181
0.025125628,0.753768844
0.804020101,0.286432161
0,0.35678392
0.08040201,0.442211055
0.944723618,0.648241206
0.809045226,0.381909548
0.949748744,0.140703518
0.834170854,0.67839196
0.984924623,0.432160804
0.020100503,0.67839196
1,0.236180905
0,0.532663317
0.984924623,0.557788945
0.010050251,0.768844221
0.91959799,0.83919598
0.010050251,0.738693467
0.934673367,0.150753769
0.035175879,0.603015075
0.010050251,0.814070352
0.075376884,0.59798995
0.954773869,0.452261307
0.030150754,0.572864322
0.949748744,0.633165829
0.899497487,0.537688442
0,0.180904523
0,0.407035176
1,0.48241206
0.944723618,0.713567839
0.959798995,0.261306533
0.025125628,0.371859296
0.015075377,0.266331658
0.040201005,0.613065327
0.929648241,0.216080402
0.959798995,0.236180905
0.984924623,0.286432161
0.56281407,0.728643216
0.974874372,0.32160804
0,0.346733668
0,0.849246231
0.050251256,0.512562814
1,0.859296482
1,0.522613065
0.899497487,0.537688442
0.005025126,0.522613065
0.939698492,0.432160804
0.035175879,0.351758794
0,0.286432161
0.648241206,0.211055276
0.020100503,0.105527638
0.974874372,0.527638191
0,0.653266332
1,0.462311558
0.904522613,0.819095477
0,0.67839196
0.065326633,0.753768844
0.904522613,0.537688442
1,0.502512563
0.959798995,0.40201005
0.844221106,0.417085427
0.020100503,0.346733668
0.984924623,0.623115578
1,0.407035176
0.984924623,0.396984925
0.849246231,0.185929648
0.020100503,0.216080402
0.020100503,0.457286432
0.929648241,0.170854271
0.005025126,0.376884422
1,0.708542714
0.005025126,0.733668342
0.020100503,0.165829146
0.010050251,0.532663317
0.83919598,0.648241206
0.105527638,0.35678392
0.025125628,0.512562814
0.005025126,0.753768844
0.015075377,0.542713568
0.025125628,0.592964824
0.969849246,0.512562814
0.994974874,0.512562814
0.974874372,0.587939698
0.989949749,0.698492462
0.005025126,0.522613065
0.949748744,0.542713568
0.045226131,0.462311558
0.582914573,0.201005025
0,0.914572864
0.954773869,0.557788945
0.934673367,0.216080402
0.050251256,0.477386935
0,0.381909548
0,0.236180905
0.020100503,0.683417085
1,0.407035176
0.939698492,0.447236181
0,0.311557789
0.979899497,0.633165829
0.994974874,0.633165829
0.060301508,0.316582915
0.819095477,0.587939698
0,0.477386935
0.91959799,0.391959799
0.748743719,0.567839196
0.984924623,0.743718593
0.874371859,0.27638191
0.984924623,0.16080402
0.27638191,0.613065327
0.974874372,0.587939698
0,0.51758794
0,0.452261307
0.979899497,0.829145729
0.261306533,0.83919598
0,0.417085427
0.010050251,0.603015075
0.035175879,0.628140704
0.005025126,0.547738693
0.934673367,0.492462312
0.010050251,0.341708543
0.005025126,0.809045226
0.060301508,0.457286432
0.974874372,0.507537688
0.055276382,0.497487437
1,0.100502513
0.959798995,0.226130653
1,0.59798995
0.984924623,0.633165829
0.085427136,0.386934673
0.030150754,0.100502513
0.060301508,0.155778894
0.964824121,0.311557789
0.045226131,0.522613065
0.005025126,0.497487437
0,0.341708543
0,0.251256281
1,0.216080402
0,0.170854271
0.015075377,0.658291457
0.924623116,0.311557789
0.91959799,0.170854271
0,0.547738693
0.939698492,0.236180905
0.64321608,0.628140704
1,0.185929648
0.658291457,0.532663317
0.984924623,0.341708543
0.005025126,0.341708543
0,0.502512563
0.979899497,0.256281407
0,0.221105528
0,0.613065327
1,0.592964824
0.025125628,1
0.894472362,0.236180905
1,0.185929648
0.015075377,0.492462312
0.045226131,0.743718593
0.040201005,0.653266332
0.005025126,0.587939698
0.899497487,0.527638191
0.939698492,0.698492462
0.969849246,0.281407035
0.944723618,0.306532663
0.969849246,0.477386935
1,0.67839196
0.984924623,0.537688442
0.020100503,0.824120603
0.879396985,0.341708543
0.959798995,0.859296482
0.979899497,0.412060302
0.904522613,0.346733668
1,0.542713568
0.964824121,0.336683417
0.005025126,0.140703518
0.040201005,0.527638191
0.020100503,0.396984925
0.010050251,0.412060302
0.005025126,0.572864322
0.974874372,0.663316583
0.030150754,0.386934673
0.020100503,0.251256281
0.939698492,0.688442211
0.005025126,0.542713568
0.030150754,0.507537688
0.944723618,0.638190955
0,0.814070352
0,0.35678392
0.005025126,0.155778894
0.964824121,0.306532663
0.844221106,0.487437186
0,0.603015075
0.884422111,0.261306533
0,0.487437186
0.984924623,0.43718593
0.005025126,0.281407035
0.979899497,0.753768844
0.944723618,0.814070352
0.944723618,0.396984925
1,0.226130653
0.939698492,0.135678392
0.015075377,0.798994975
0.979899497,0.457286432
0.879396985,0.592964824
0.773869347,0.311557789
0.884422111,0.814070352
0.984924623,0.753768844
0.964824121,0.361809045
0.015075377,0.326633166
0,0.83919598
0.929648241,0.447236181
0,0.738693467
0.020100503,0.08040201
0.125628141,0.75879397
0.944723618,0.613065327
1,0.256281407
0.989949749,0.125628141
0.994974874,0.35678392
0.964824121,0.557788945
0.015075377,0.613065327
0.336683417,0.67839196
0.91959799,0.512562814
0.929648241,0.507537688
0.859296482,0.768844221
0.025125628,0.427135678
1,0.708542714
0.668341709,0.306532663
0.120603015,0.296482412
0.944723618,0.809045226
0.010050251,0.75879397
0.984924623,0.155778894
0.969849246,0.216080402
0.020100503,0.467336683
0.91959799,0.75879397
0.939698492,0.608040201
0.251256281,0.266331658
0.040201005,0.56281407
0.005025126,0.24120603
0.040201005,0.206030151
0.015075377,0.412060302
0.020100503,0.417085427
0.025125628,0.32160804
0.979899497,0.341708543
0.005025126,0.422110553
0.005025126,0.819095477
0.929648241,0.376884422
0.974874372,0.728643216
0,0.452261307
0.015075377,0.618090452
0.854271357,0.668341709
1,0.095477387
0.934673367,0.351758794
0.994974874,0.773869347
0.010050251,0.055276382
0.753768844,0.743718593
0.944723618,0.412060302
0.974874372,0.587939698
0.75879397,0.08040201
0.075376884,0.311557789
0.949748744,0.432160804
0.969849246,0.211055276
0.010050251,0.693467337
0.045226131,0.613065327
0.020100503,0.728643216
0.005025126,0.72361809
0.185929648,0.507537688
0.984924623,0.653266332
0.859296482,0.467336683
0.010050251,0.512562814
0.010050251,0.623115578
0.035175879,0.326633166
0.944723618,0.733668342
0,0.462311558
0.005025126,0.577889447
0.959798995,0.537688442
0.010050251,0.201005025
0.48241206,0.522613065
0.934673367,0.814070352
1,0.422110553
0.010050251,0.768844221
0.979899497,0.427135678
0.005025126,0.346733668
0.015075377,0.050251256
0.874371859,0.869346734
0.899497487,0.51758794
0.984924623,0.452261307
0,0.663316583
0,0.43718593
1,0.311557789
0.010050251,0.417085427
1,0.346733668
0.819095477,0.316582915
0.949748744,0.477386935
0.030150754,0.417085427
1,0.24120603
0.929648241,0.64321608
0.020100503,0.175879397
0.854271357,0.391959799
0,0.341708543
0,0.27638191
0.030150754,0.623115578
0.015075377,0.527638191
0.979899497,0.407035176
0.974874372,0.532663317
0,0.32160804
0.914572864,0.51758794
0.025125628,0.613065327
0.964824121,0.778894472
0.763819095,0.48241206
0.035175879,0.778894472
0.989949749,0.386934673
0.979899497,0.648241206
0.015075377,0.487437186
0.085427136,0.512562814
0.025125628,0.412060302
0,0.48241206
0.005025126,0.648241206
0.020100503,0.286432161
0.623115578,0.572864322
0.979899497,0.125628141
0.020100503,0.653266332
0.974874372,0.261306533
0.929648241,0.08040201
0.944723618,0.150753769
0.005025126,0.864321608
0.904522613,0.648241206
0.969849246,0.703517588
0.924623116,0.296482412
1,0.336683417
0.974874372,0.698492462
0,0.522613065
0.974874372,0.51758794
0.005025126,0.24120603
0.015075377,0.417085427
0.798994975,0.236180905
0.005025126,0.43718593
0.010050251,0.798994975
0.030150754,0.567839196
0.005025126,0.427135678
0,0.457286432
0.005025126,0.447236181
0.110552764,0.522613065
0,0.266331658
0.899497487,0.075376884
0,0.492462312
0.075376884,0.743718593
0.24120603,0.296482412
0.020100503,0.316582915
0.989949749,0.125628141
0.08040201,0.351758794
0.185929648,0.291457286
1,0.331658291
0.809045226,0.618090452
0,0.346733668
0.628140704,0.35678392
0.010050251,0.552763819
0.010050251,0.135678392
0.025125628,0.51758794
0.005025126,0.190954774
0.994974874,0.64321608
0.040201005,0.683417085
0.060301508,0.316582915
0.005025126,0.48241206
0.633165829,0.376884422
0.989949749,0.381909548
1,0.281407035
0,0.487437186
0.045226131,0.577889447
0.969849246,0.301507538
0.884422111,0.804020101
0.969849246,0.778894472
0.944723618,0.462311558
0.959798995,0.64321608
0.015075377,0.688442211
0.879396985,0.492462312
0.954773869,0.16080402
0.035175879,0.467336683
0.055276382,0.396984925
0.025125628,0.542713568
0.025125628,0.537688442
0.974874372,0.587939698
0.984924623,0.432160804
0.929648241,0.105527638
1,0.351758794
0.914572864,0.532663317
1,0.763819095
0.010050251,0.683417085
0.969849246,0.331658291
0,0.407035176
0.859296482,0.100502513
0.010050251,0.507537688
0.994974874,0.633165829
1,0.743718593
1,0.336683417
1,0.266331658
0.824120603,0.713567839
0.899497487,0.306532663
0.884422111,0.497487437
0.954773869,0.346733668
0.959798995,0.457286432
0.934673367,0.728643216
1,0.577889447
1,0.653266332
0.085427136,0.492462312
0.974874372,0.316582915
0.954773869,0.56281407
0.035175879,0.331658291
0.040201005,0.24120603
0,0.59798995
0,0.512562814
0.929648241,0.733668342
0.005025126,0.537688442
0.005025126,0.542713568
0,0.472361809
0.939698492,0.507537688
0.010050251,0.381909548
0.015075377,0
0.844221106,0.457286432
0.83919598,0.145728643
0.025125628,0.542713568
0.954773869,0.135678392
1,0.628140704
0.005025126,0.537688442
0.045226131,0.728643216
0.894472362,0.748743719
0.91959799,0.40201005
1,0.351758794
0.964824121,0.869346734
0.005025126,0.432160804
0.974874372,0.386934673
0.934673367,0.552763819
0.005025126,0.48241206
1,0.190954774
0,0.658291457
0,0.306532663
0.015075377,0.27638191
0.944723618,0.939698492
0.914572864,0.442211055
0.984924623,0.376884422
0.974874372,0.035175879
0.67839196,0.743718593
0,0.658291457
0.974874372,0.417085427
0.944723618,0.266331658
0.924623116,0.502512563
1,0.331658291
0,0.547738693
0.663316583,0.336683417
1,0.120603015
0.984924623,0.633165829
0.934673367,0.432160804
0.010050251,0.115577889
0.979899497,0.095477387
0,0.24120603
0.005025126,0.35678392
0.989949749,0.753768844
0.060301508,0.206030151
0.015075377,0.613065327
0.050251256,0.59798995
0.020100503,0.336683417
1,0.48241206
1,0.532663317
0.904522613,0.467336683
0,0.326633166
0.884422111,0.572864322
0.763819095,0.809045226
0.005025126,0.452261307
0.899497487,0.532663317
0.045226131,0.51758794
0,0.442211055
0.969849246,0.75879397
0.994974874,0.814070352
0.964824121,0.43718593
0.949748744,0.653266332
1,0.959798995
0.959798995,0.211055276
0.994974874,0.452261307
0.994974874,0.673366834
0.994974874,0.442211055
0.854271357,0.899497487
0.884422111,0.095477387
0.939698492,0.341708543
1,0.522613065
0.989949749,0.135678392
0.994974874,0.301507538
0.904522613,0.391959799
0,0.673366834
1,0.537688442
0.989949749,0.623115578
0.859296482,0.497487437
0.989949749,0.834170854
0,0.48241206
0.070351759,0.216080402
0.969849246,0.59798995
0.015075377,0.226130653
0.010050251,0.336683417
1,0.366834171
0.010050251,0.407035176
0.904522613,0.27638191
0.005025126,0.346733668
0.015075377,0.386934673
0,0.51758794
0.030150754,0.447236181
0.015075377,0.40201005
0.085427136,0.386934673
0.994974874,0.577889447
0.974874372,0.738693467
0.944723618,0.095477387
1,0.211055276
0.909547739,0.567839196
1,0.753768844
0.010050251,0.507537688
0.969849246,0.301507538
0.994974874,0.864321608
0.934673367,0.809045226
1,0.72361809
1,0.326633166
0.045226131,0.613065327
0.874371859,0.261306533
0.844221106,0.381909548
0.010050251,0.381909548
0.969849246,0.728643216
0.010050251,0.165829146
1,0.366834171
0.005025126,0.738693467
