cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
147,47.03087831,62.65765537,9.781917913,51.61325928,29.30247503,24.96453854,5.464734974,7.092492742
148,47.03250911,62.65771754,9.79276298,51.48147233,29.33752552,24.95623074,5.47325952,7.258399005
149,47.03515523,62.65780036,9.893542919,51.35095626,29.40531074,24.9637119,5.485292785,7.29987557
150,47.03497544,62.65765975,9.940349839,51.22067032,29.34752026,24.94149321,5.495717608,7.092492742
151,47.03511856,62.65775548,9.866040171,51.09054855,29.28995339,24.91644048,5.500042275,7.196184156
152,47.03786482,62.65807223,9.891786144,50.96167689,29.33085791,24.9032058,5.507993665,7.258399005
153,47.04042865,62.65879284,9.928622972,50.8333111,29.30452025,24.88529789,5.517746249,7.113231024
154,47.04035601,62.65892877,9.865578944,50.7044788,29.14139136,24.80587473,5.521885071,6.760680216
155,47.03703333,62.65823361,9.737848922,50.57573409,29.06609799,24.74447427,5.517116989,7.175445873
156,47.03985777,62.658798,9.773748034,50.44862942,29.08454389,24.74673285,5.523753355,6.947324762
157,47.03782513,62.65851149,9.757096513,50.32151664,29.03958143,24.70928219,5.525393764,7.175445873
158,47.03958268,62.65879563,9.834425458,50.19553205,29.03519161,24.71125984,5.533731166,6.947324762
159,47.03906119,62.658485,9.764282222,50.06902159,28.89693457,24.65192325,5.535695057,6.822895064
160,47.03811037,62.65840128,9.721608851,49.94344819,28.91511539,24.63058506,5.53497992,7.092492742
161,47.03994924,62.65882551,9.756860997,49.81906074,28.93853161,24.62628334,5.537747006,6.988801327
162,47.0377955,62.65822196,9.750969036,49.69499357,28.92063097,24.59917677,5.539821369,7.133969307
163,47.04155752,62.65863068,9.803035635,49.57190557,28.92889304,24.59523749,5.546045464,7.196184156
164,47.04634972,62.65968688,9.850740292,49.44946023,28.91580155,24.59548028,5.5542784,7.133969307
165,47.04901855,62.66032696,9.844435051,49.32701487,28.82006367,24.55814894,5.560783318,6.885109913
166,47.05182232,62.66051608,9.786134454,49.20477243,28.7703886,24.51380082,5.558322096,6.968063044
167,47.05005537,62.66053052,9.741974662,49.08319749,28.73110529,24.48028597,5.558774636,7.071754459
168,47.04888498,62.66057515,9.811148618,48.96269805,28.75902032,24.4880341,5.56282323,7.092492742
169,47.05164344,62.66099223,9.808144909,48.84275185,28.75259632,24.46318345,5.566964786,7.15470759
170,47.05404201,62.66139933,9.82691659,48.72358055,28.75754184,24.44353385,5.57388482,7.196184156
171,47.05636742,62.66181205,9.907298785,48.60535164,28.80118655,24.45514228,5.581522066,7.279137287
172,47.0601593,62.66243237,9.931463525,48.48784824,28.81564779,24.45077128,5.590225652,7.341352136
173,47.06252672,62.66256328,9.958475415,48.37083134,28.78365083,24.44264662,5.600318189,7.279137287
174,47.06391498,62.66291639,9.987790822,48.25428765,28.7628728,24.41643516,5.609057684,7.258399005
175,47.06772142,62.66310734,9.995922375,48.13810821,28.71847345,24.39291089,5.616287095,7.15470759
176,47.06776703,62.66319225,9.93648518,48.02233403,28.69215111,24.35101937,5.621162137,7.196184156
177,47.06693984,62.66298517,9.930260637,47.90681371,28.6106395,24.31324339,5.626184162,6.988801327
178,47.06502388,62.6625971,9.882023852,47.79152332,28.56748823,24.27783904,5.625123886,7.216922439
179,47.06526704,62.66253309,9.914340401,47.67725356,28.55672384,24.265883,5.630378918,7.175445873
180,47.06606727,62.66249552,9.955084718,47.56367329,28.57890941,24.27052542,5.63352796,7.320613853
181,47.06985496,62.66309886,9.991007623,47.45065962,28.54463352,24.26106452,5.642404136,7.15470759
182,47.06964057,62.66277209,9.963197406,47.33798627,28.53103504,24.24000361,5.647987444,7.29987557
183,47.07071494,62.66308526,9.955861913,47.22574405,28.4589258,24.19947625,5.655731807,6.947324762
184,47.06885051,62.66294795,9.836465125,47.11338378,28.40324321,24.14049855,5.655087552,7.279137287
185,47.06920452,62.66305657,9.912178041,47.00270336,28.47228708,24.15728969,5.662276075,7.424305268
