cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
69,68.44561911,76.15801277,42.41186486,69.78585424,52.64893906,51.68957133,22.77969463,37.03857321
70,68.58065306,76.16246486,42.50250931,69.68510947,52.76451337,51.84142745,23.0184274,37.72293654
71,68.70806167,76.21681437,43.026946,69.58686445,52.95903584,52.03600134,23.26387202,37.47407715
72,68.83069744,76.26627504,42.95058076,69.48855119,53.01390294,52.08318011,23.4935299,37.84736624
73,68.95335448,76.25341403,43.24636355,69.39227009,53.1899647,52.18318069,23.72884281,37.90958109
74,69.04364006,76.29161251,43.3555584,69.29668184,53.28129805,52.18317834,23.95778322,38.09622563
75,69.14534172,76.23043915,43.60219835,69.20247439,53.41922845,52.26388461,24.18036592,38.59394442
76,69.24933703,76.25945169,43.94805193,69.10959539,53.48757069,52.4981977,24.40891204,38.1377022
77,69.35880281,76.27208895,43.70655976,69.01627692,53.48465132,52.37939834,24.61959172,38.75985068
78,69.4512716,76.21985919,44.17259728,68.92561446,53.67858648,52.55834112,24.83892237,39.23683119
79,69.57930465,76.34559138,44.56779612,68.83674537,53.85266509,52.75643687,25.06446655,39.54790543
80,69.69477657,76.2552665,44.95138645,68.74970506,54.07300623,52.95975752,25.29152985,39.65159685
81,69.79563191,76.27780957,45.04822061,68.6639902,54.28667143,52.99551337,25.51214554,40.14931564
82,69.93498331,76.37694836,45.45251578,68.57986696,54.43742995,53.14006801,25.74177955,40.04562422
83,70.05097286,76.37989642,45.43398694,68.49514761,54.36010865,53.21067142,25.96043005,39.73454998
84,70.14843158,76.36618389,45.26708739,68.41039009,54.32733065,53.16455214,26.15776231,40.08710079
85,70.24741197,76.40509658,45.48422324,68.32722093,54.41081984,53.27392504,26.36022105,40.25300705
86,70.34261147,76.37216779,45.66630249,68.24533365,54.54413925,53.34601905,26.56435654,40.37743675
87,70.43614546,76.41458652,45.80506126,68.16391975,54.57961169,53.40140098,26.75609808,40.58481958
88,70.54248534,76.41698127,46.01979759,68.083997,54.7179402,53.53971786,26.94825816,41.1654915
89,70.65696253,76.44129292,46.44017461,68.00614476,54.89677786,53.698415,27.14990869,41.18622978
90,70.73697745,76.3756394,46.55755647,67.92905254,55.0266396,53.72767419,27.34985782,41.35213604
91,70.80458417,76.34677847,46.6853223,67.85239219,55.04359412,53.80419729,27.54785471,41.31065948
92,70.8977378,76.4035871,46.70924641,67.77680674,55.17567124,53.89940068,27.74062843,41.68394857
93,71.0020028,76.45155782,47.01284132,67.70205776,55.20751452,54.01291344,27.93842852,41.68394857
94,71.07681748,76.32911994,47.13525634,67.62772904,55.22667582,54.02105645,28.12881362,41.66321029
95,71.15834536,76.34768027,47.09816198,67.55346165,55.18625005,54.02725443,28.31186136,41.39361261
96,71.22252959,76.37067303,46.89125601,67.47890039,55.12636465,53.96836239,28.47778801,41.33139776
97,71.29863803,76.4339663,46.85133956,67.40511236,55.18107572,54.02521328,28.63825586,41.99502281
98,71.37690062,76.43899322,47.33344221,67.3338666,55.38934136,54.15044554,28.8065559,42.24388221
99,71.43802978,76.34445689,47.58064183,67.2635383,55.50420079,54.20906444,28.97692907,42.26462049
100,71.51656323,76.42020271,47.68196128,67.19291064,55.43726957,54.24918056,29.14327782,42.01576109
101,71.56388464,76.34678082,47.56240728,67.12314441,55.55678319,54.20073292,29.29451701,42.55495645
102,71.6567061,76.48228825,47.90377385,67.05516013,55.70172474,54.35343348,29.45906659,42.76233928
103,71.72740154,76.45161678,48.10419081,66.98732363,55.67700105,54.45416812,29.6260697,42.30609706
104,71.78627767,76.39313252,47.83389992,66.91881378,55.61441394,54.37492917,29.77196144,42.57569473
105,71.85671875,76.43885122,48.02758426,66.8523086,55.7912475,54.46577557,29.91897821,43.07341352
106,71.934315,76.42834857,48.38038004,66.78695196,55.86939986,54.60855596,30.07546459,43.15636665
107,72.00695484,76.48590144,48.47776818,66.72263112,55.99991875,54.68528029,30.2270505,43.28079635
108,72.07658325,76.46820499,48.61354747,66.65860204,56.01574934,54.73709857,30.3799798,43.17710494
109,72.14172309,76.53903415,48.58276703,66.59478667,56.02905152,54.71877071,30.52631114,43.19784322
110,72.19023304,76.46272065,48.62019593,66.53197917,56.14206653,54.77928157,30.66604198,43.38448776
111,72.24572675,76.44173007,48.79272333,66.46954219,56.14889809,54.85093801,30.8067306,43.52965574
112,72.30320879,76.4639245,48.89927627,66.40777957,56.16964614,54.92322997,30.94680393,43.61260888
113,72.34757246,76.46754979,48.97341983,66.34667828,56.214034,54.88582315,31.08410797,43.42596433
114,72.40636967,76.51637583,48.9107846,66.28540892,56.20398741,54.88826572,31.20943503,43.59187059
115,72.46035922,76.46328179,49.01525648,66.22527276,56.29004675,54.99443014,31.33598877,43.79925342
116,72.52457755,76.51820431,49.22350239,66.16611121,56.38313691,55.08408795,31.46707808,44.02737453
117,72.58578878,76.56081806,49.42933655,66.10790591,56.47298581,55.10725154,31.59983014,43.9444214
118,72.65239602,76.61372861,49.40755084,66.04931385,56.41930426,55.18723604,31.72132467,44.02737453
119,72.70984802,76.58707275,49.49098716,65.99195933,56.52950426,55.19850841,31.84193522,44.64952302
120,72.77272172,76.55701426,49.93460319,65.93660193,56.69700962,55.36962912,31.97526199,44.73247615
121,72.84796272,76.557247,50.02463417,65.88189248,56.80605276,55.45922793,32.10856613,44.60804645
122,72.88311211,76.48794202,50.03307355,65.82743472,56.88149917,55.39615167,32.22910449,45.25093322
123,72.95543334,76.49392451,50.47599878,65.77507591,57.04524153,55.6553806,32.36615441,44.9191207
124,73.01779059,76.59150029,50.35032023,65.72181586,57.01084318,55.62118279,32.49275033,45.08502696
125,73.07922632,76.59794679,50.52544424,65.66994706,57.13598343,55.71272853,32.61520762,45.37536292
126,73.14670488,76.62221768,50.71090069,65.61913144,57.24238924,55.81236832,32.74229592,45.74865201
127,73.20601709,76.56162836,51.09426877,65.56983306,57.3976562,55.91897648,32.87328842,45.62422231
128,73.2625443,76.51476482,50.99411787,65.52016626,57.39298238,55.90615995,33.0012474,45.56200747
129,73.32228682,76.57310164,50.95987739,65.47002645,57.28625859,55.86481869,33.12141544,45.04355039
